"kingdom";"phylum";"class";"order";"family";"genus";"species";"speciesStatus";"allBarcodes";"ariseBarcodes";"otherBarcodes";"speciesOccurrenceStatus";"collected";"speciesLocality"
"Animalia";"Arthropoda";"Chilopoda";"Geophilomorpha";"Geophilidae";"Geophilus";"Geophilus pusillifrater";"Priority";"0";"0";"0";"1b";"0";""
"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Tridentiger";"Tridentiger trigonocephalus";"Wanted";"18";"0";"18";"2c";"0";"Australia; Pacific Ocean; South Korea; United State of America; Unrecoverable"
"Animalia";"Nematoda";"Chromadorea";"Rhabditida";"Meloidogynidae";"Meloidogyne";"Meloidogyne minor";"Wanted";"1";"0";"1";"1a";"0";""
"Animalia";"Nematoda";"Chromadorea";"Rhabditida";"Heteroderidae";"Heterodera";"Heterodera galeopsidis";"Wanted";"1";"0";"1";"1a";"0";"Iran"
"Animalia";"Nematoda";"Chromadorea";"Rhabditida";"Hemicycliophoridae";"Hemicycliophora";"Hemicycliophora thienemanni";"Wanted";"2";"0";"2";"1a";"0";"Unrecoverable"
"Animalia";"Nematoda";"Chromadorea";"Rhabditida";"Tylenchulidae";"Tylenchocriconema";"Tylenchocriconema alleni";"Wanted";"2";"0";"2";"2";"0";"Costa Rica"
"Animalia";"Nematoda";"Chromadorea";"Rhabditida";"Aphelenchoididae";"Aphelenchoides";"Aphelenchoides subtenuis";"Priority";"0";"0";"0";"1a";"0";""
"Animalia";"Platyhelminthes";"";"Tricladida";"Geoplanidae";"Microplana";"Microplana kwiskea";"Wanted";"0";"0";"0";"1";"0";""
"Animalia";"Platyhelminthes";"";"Tricladida";"Geoplanidae";"Microplana";"Microplana scharffi";"Unwanted";"4";"0";"4";"1";"1";"France; Unrecoverable"
"Animalia";"Platyhelminthes";"";"Tricladida";"Geoplanidae";"Caenoplana";"Caenoplana micholitzi";"Wanted";"0";"0";"0";"2c";"0";""
"Animalia";"Platyhelminthes";"";"Tricladida";"Geoplanidae";"Caenoplana";"Caenoplana decolorata";"Wanted";"0";"0";"0";"2c";"2";""
"Animalia";"Platyhelminthes";"";"Tricladida";"Geoplanidae";"Obama";"Obama anthropophila";"Wanted";"1";"0";"1";"2c";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Amaranthaceae";"Amaranthus";"Amaranthus muricatus";"Wanted";"1";"0";"1";"2";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Scrophulariaceae";"Verbascum";"Verbascum bombyciferum";"Wanted";"0";"0";"0";"2";"0";""
"Fungi";"Ascomycota";"Sordariomycetes";"Sordariales";"Helminthosphaeriaceae";"Helminthosphaeria";"Helminthosphaeria plumbea";"Wanted";"0";"0";"0";"0a";"0";""
"Fungi";"Ascomycota";"Leotiomycetes";"Helotiales";"Helicogoniaceae";"Calloriopsis";"Calloriopsis reynoutriae";"Wanted";"0";"0";"0";"1";"0";""
"Fungi";"Ascomycota";"Leotiomycetes";"Leotiales";"Tympanidaceae";"Dendrostilbella";"Dendrostilbella smaragdina";"Wanted";"3";"0";"3";"0a";"0";"United State of America"
"Fungi";"Ascomycota";"Dothideomycetes";"Mycosphaerellales";"Mycosphaerellaceae";"Sphaerulina";"Sphaerulina westendorpii";"Unwanted";"3";"3";"0";"0a";"0";"Netherlands"
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Appendiculina";"Appendiculina scaptomyzae";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Geoglossomycetes";"Geoglossales";"Geoglossaceae";"Leucoglossum";"Leucoglossum leucosporum";"Wanted";"0";"0";"0";"0a";"0";""
"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Lactarius";"Lactarius citriolens";"Wanted";"4";"0";"4";"0a";"0";"Norway"
"Fungi";"Basidiomycota";"Agaricomycetes";"Polyporales";"Polyporaceae";"Tyromyces";"Tyromyces kmetii";"Wanted";"1";"0";"1";"0a";"0";"Norway"
"Fungi";"Basidiomycota";"Agaricomycetes";"Polyporales";"Fomitopsidaceae";"Postia";"Postia mediterraneocaesia";"Wanted";"1";"1";"0";"0a";"0";"Netherlands"
"Fungi";"Basidiomycota";"Agaricomycetes";"Boletales";"Boletaceae";"Aureoboletus";"Aureoboletus projectellus";"Wanted";"6";"0";"6";"2c";"0";"Mexico; Norway"
"Fungi";"Basidiomycota";"Tremellomycetes";"Tremellales";"Tremellaceae";"Tremella";"Tremella simplex";"Wanted";"0";"0";"0";"0a";"0";""
"Amoebozoa";"Myxomycota";"Myxomycetes";"Stemonitales";"Stemonitidaceae";"Stemonitis";"Stemonitis foliicola";"Wanted";"0";"0";"0";"0a";"0";""
"Amoebozoa";"Myxomycota";"Myxomycetes";"Liceales";"Liceaceae";"Licea";"Licea gloeoderma";"Wanted";"0";"0";"0";"0a";"0";""
"Amoebozoa";"Myxomycota";"Myxomycetes";"Liceales";"Cribrariaceae";"Cribraria";"Cribraria dyctiospora";"Wanted";"0";"0";"0";"0a";"0";""
"Amoebozoa";"Myxomycota";"Myxomycetes";"Physarales";"Physaraceae";"Physarum";"Physarum lakhanpalii";"Wanted";"0";"0";"0";"0a";"0";""
"Animalia";"Arthropoda";"Arachnida";"Araneae";"Desidae";"Badumna";"Badumna longinqua";"Wanted";"22";"0";"22";"2c";"0";"Australia; Canada; New Zealand; United State of America; Unrecoverable"
"Animalia";"Arthropoda";"Arachnida";"Opiliones";"Phalangiidae";"Leiobunum";"Leiobunum sp. A";"Priority";"0";"0";"0";"2b";"0";""
"Animalia";"Arthropoda";"Hexapoda";"Hymenoptera";"Figitidae";"Alloxysta";"Alloxysta arcuata";"Wanted";"39";"0";"39";"1a";"0";"Canada; Egypt; Germany; Pakistan; Spain; United State of America"
"Animalia";"Arthropoda";"Hexapoda";"Hymenoptera";"Figitidae";"Alloxysta";"Alloxysta pilipennis";"Wanted";"14";"0";"14";"1a";"0";"Belgium; Bulgaria; France; Germany; Norway; United Kingdom"
"Animalia";"Arthropoda";"Hexapoda";"Hymenoptera";"Figitidae";"Alloxysta";"Alloxysta pusilla";"Wanted";"5";"0";"5";"1a";"0";"Norway; United Kingdom"
"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Cecidomyiidae";"Prodiplosis";"Prodiplosis vaccinii";"Priority";"0";"0";"0";"2b";"0";""
"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Anthomyiidae";"Delia";"Delia quadripila";"Wanted";"10";"0";"10";"1a";"0";"Canada; Finland; Germany; Norway"
"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Anthomyiidae";"Delia";"Delia frontella";"Wanted";"57";"0";"57";"1a";"0";"Belarus; Bulgaria; Finland; France; Germany; Norway; Russia; United Kingdom"
"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Anthomyiidae";"Pegomya";"Pegomya steini";"Wanted";"1";"0";"1";"1a";"0";"Norway"
"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Anthomyiidae";"Pegomya";"Pegomya dulcamarae";"Priority";"0";"0";"0";"1a";"0";""
"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Anthomyiidae";"Fucellia";"Fucellia tergina";"Unwanted";"84";"1";"83";"1a";"0";"Canada; Greenland; Netherlands; United State of America"
"Animalia";"Arthropoda";"Hexapoda";"Hemiptera";"Aphididae";"Pemphigus";"Pemphigus passeki";"Wanted";"2";"0";"2";"1a";"0";"Russia"
"Animalia";"Arthropoda";"Hexapoda";"Hemiptera";"Aphididae";"Phloeomyzus";"Phloeomyzus passerinii";"Wanted";"5";"0";"5";"1a";"0";"China; United Kingdom"
"Animalia";"Arthropoda";"Hexapoda";"Hemiptera";"Aphididae";"Hyalopterus";"Hyalopterus amygdali";"Wanted";"28";"0";"28";"1a";"0";"France; Iraq; Israel; South Africa; Unrecoverable"
"Animalia";"Arthropoda";"Hexapoda";"Hemiptera";"Aphalaridae";"Ctenarytaina";"Ctenarytaina peregrina";"Wanted";"0";"0";"0";"2d";"1";""
"Animalia";"Arthropoda";"Hexapoda";"Lepidoptera";"Noctuidae";"Noctua";"Noctua interposita";"Wanted";"55";"0";"55";"1b";"0";"Austria; Finland; France; Germany; Italy; North Macedonia; Norway; Portugal; Romania; Russia; Serbia; Spain; Sweden"
"Animalia";"Arthropoda";"Hexapoda";"Zygentoma";"Lepismatidae";"Ctenolepisma";"Ctenolepisma nigrum";"Wanted";"0";"0";"0";"2d";"0";""
"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Mareca";"Mareca sibilatrix";"Wanted";"10";"0";"10";"2c";"0";"Argentina"
"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Mareca";"Mareca strepera";"Unwanted";"14";"3";"11";"1a";"0";"Canada; Iraq; Japan; Netherlands; Russia; South Korea; Sweden; United State of America; Unrecoverable"
"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Mareca";"Mareca falcata";"Wanted";"5";"0";"5";"1b";"0";"Japan; Russia; South Korea"
"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Mareca";"Mareca penelope";"Unwanted";"41";"2";"39";"1a";"0";"Japan; Netherlands; Norway; Pakistan; Russia; Slovakia; South Korea; Sweden; Taiwan; Unrecoverable"
"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Spatula";"Spatula querquedula";"Wanted";"5";"0";"5";"1a";"0";"Japan; Pakistan; Russia; Sweden"
"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Sibirionetta";"Sibirionetta formosa";"Wanted";"7";"0";"7";"1b";"0";"Japan; South Korea"
"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia iberiae";"Priority";"0";"0";"0";"1b";"0";""
"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula semitorquata";"Wanted";"6";"0";"6";"1b";"0";"Iran; Russia"
"Animalia";"Chordata";"Aves";"Passeriformes";"Acrocephalidae";"Iduna";"Iduna pallida";"Wanted";"30";"0";"30";"1b";"0";"Greece; Iran; Israel"
"Animalia";"Chordata";"Aves";"Passeriformes";"Estrildidae";"Taeniopygia";"Taeniopygia castanotis";"Wanted";"2";"0";"2";"2c";"0";"United State of America"
"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"Sterna elegans";"Wanted";"7";"0";"7";"1b";"0";"Mexico; Peru; United State of America"
"Animalia";"Chordata";"Aves";"Apodiformes";"Apodidae";"Apus";"Apus horus";"Priority";"0";"0";"0";"1b";"0";""
"Animalia";"Chordata";"Aves";"Apodiformes";"Apodidae";"Tachymarptis";"Tachymarptis melba";"Wanted";"2";"0";"2";"1b";"0";"Russia"
"Animalia";"Chordata";"Aves";"Gruiformes";"Gruidae";"Antigone";"Antigone canadensis";"Wanted";"4";"0";"4";"1b";"0";"Canada; United State of America; Unrecoverable"
"Animalia";"Chordata";"Aves";"Suliformes";"Phalacrocoracidae";"Gulosus";"Gulosus aristotelis";"Priority";"0";"0";"0";"1b";"0";""
"Animalia";"Chordata";"Teleostei";"Perciformes";"Percidae";"Gymnocephalus";"Gymnocephalus cernua";"Unwanted";"72";"2";"70";"1a";"3";"Austria; Czechia; France; Georgia; Germany; Netherlands; Norway; Russia; Slovakia; Sweden; Switzerland; Turkiye; Ukraine; United State of America"
"Animalia";"Chordata";"Mammalia";"Carnivora";"Mustelidae";"Neogale";"Neogale vison";"Wanted";"1";"0";"1";"2d";"0";"Unrecoverable"
"Plantae";"Tracheophyta";"Polypodiopsida";"Salviniales";"Salviniaceae";"Salvinia";"Salvinia minima";"Wanted";"2";"0";"2";"2d";"0";"United State of America"
"Animalia";"Arthropoda";"Arachnida";"Trombidiformes";"Eriophyidae";"Acalitus";"Acalitus phyllereus";"Priority";"0";"0";"0";"1a";"0";""
"Animalia";"Arthropoda";"Hexapoda";"Hymenoptera";"Apidae";"Nomada";"Nomada tormentillae";"Unwanted";"12";"1";"11";"3c";"1";"Finland; France; Germany; Norway; Poland; Switzerland"
"Animalia";"Arthropoda";"Hexapoda";"Hymenoptera";"Apidae";"Nomada";"Nomada subcornuta";"Wanted";"8";"0";"8";"1a";"0";"Finland; Norway; Sweden"
"Animalia";"Arthropoda";"Hexapoda";"Hymenoptera";"Colletidae";"Hylaeus";"Hylaeus gibbus";"Unwanted";"24";"1";"23";"3c";"0";"Austria; France; Germany; Hungary; Italy; Netherlands; Slovenia; Switzerland"
"Animalia";"Arthropoda";"Hexapoda";"Hymenoptera";"Andrenidae";"Andrena";"Andrena propinqua";"Unwanted";"31";"2";"29";"3c";"0";"Austria; Czechia; France; Germany; Netherlands; Portugal; Spain"
"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Syrphidae";"Orthonevra";"Orthonevra atlantica";"Wanted";"3";"0";"3";"1a";"0";"Poland; Spain"
"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Syrphidae";"Cheilosia";"Cheilosia nebulosa";"Wanted";"11";"0";"11";"1b";"0";"Austria; France; Georgia; Germany; Norway; Sweden"
"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Ephydridae";"Notiphila";"Notiphila guttiventris";"Wanted";"1";"1";"0";"1a";"0";"Unknown"
"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Ephydridae";"Notiphila";"Notiphila nubila";"Priority";"0";"0";"0";"1a";"0";""
"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Ephydridae";"Notiphila";"Notiphila graecula";"Unwanted";"6";"1";"5";"1a";"0";"Finland; Germany; Unknown"
"Animalia";"Arthropoda";"Hexapoda";"Ephemeroptera";"Baetidae";"Labiobaetis";"Labiobaetis atrebatinus";"Unwanted";"8";"1";"7";"3c";"0";"Belgium; China; France; Japan; United Kingdom"
"Animalia";"Arthropoda";"Hexapoda";"Ephemeroptera";"Prosopistomatidae";"Prosopistoma";"Prosopistoma pennigerum";"Wanted";"2";"0";"2";"3a";"0";"Albania; Russia"
"Animalia";"Arthropoda";"Hexapoda";"Hemiptera";"Aphididae";"Macrosiphoniella";"Macrosiphoniella sanborni";"Wanted";"26";"0";"26";"2";"0";"Australia; Bangladesh; China; India; Iraq; Israel; Italy; Lebanon; Pakistan; South Korea; United State of America"
"Animalia";"Arthropoda";"Hexapoda";"Hemiptera";"Aphididae";"Rhopalosiphum";"Rhopalosiphum rufiabdominale";"Wanted";"661";"0";"661";"2";"0";"Argentina; Australia; Bangladesh; Canada; China; Colombia; Costa Rica; Ecuador; Egypt; Ghana; Guinea; Honduras; India; Ivory Coast; Madagascar; Mexico; Mozambique; New Zealand; Pakistan; Peru; South Africa; Suriname; Tanzania; Thailand; United Kingdom; United State of America"
"Animalia";"Arthropoda";"Hexapoda";"Coleoptera";"Cerambycidae";"Apriona";"Apriona cinerea";"Wanted";"0";"0";"0";"3c";"0";""
"Animalia";"Arthropoda";"Hexapoda";"Coleoptera";"Cerambycidae";"Semanotus";"Semanotus russicus";"Wanted";"1";"0";"1";"3c";"0";""
"Animalia";"Arthropoda";"Hexapoda";"Coleoptera";"Carabidae";"Amara";"Amara makolskii";"Unwanted";"14";"1";"13";"1a";"0";"Germany; Unknown"
"Animalia";"Arthropoda";"Hexapoda";"Coleoptera";"Buprestidae";"Agrilus";"Agrilus fleischeri";"Wanted";"2";"0";"2";"3c";"0";"Canada"
"Animalia";"Arthropoda";"Hexapoda";"Lepidoptera";"Crambidae";"Ostrinia";"Ostrinia palustralis";"Unwanted";"12";"1";"11";"1a";"0";"Austria; Finland; Germany; Japan; Netherlands; Norway; Poland; Unrecoverable"
"Animalia";"Arthropoda";"Hexapoda";"Psocodea";"Trichopsocidae";"Trichopsocus";"Trichopsocus clarus";"Unwanted";"3";"1";"2";"1a";"1";"Portugal; United State of America; Unknown"
"Animalia";"Arthropoda";"Hexapoda";"Orthoptera";"Tettigoniidae";"Rhacocleis";"Rhacocleis annulata";"Wanted";"2";"2";"0";"2d";"0";"Italy; Netherlands"
"Animalia";"Arthropoda";"Hexapoda";"Blattodea";"Ectobiidae";"Planuncus";"Planuncus tingitanus";"Unwanted";"8";"5";"3";"2b";"1";"Austria; Netherlands; Slovakia; Spain; Unknown"
"Animalia";"Arthropoda";"Hexapoda";"Blattodea";"Ectobiidae";"Ectobius";"Ectobius vittiventris";"Unwanted";"32";"5";"27";"1b";"0";"China; France; Germany; Netherlands; Poland; Slovakia; Switzerland; United Kingdom; Unknown"
"Animalia";"Arthropoda";"Hexapoda";"Dermaptera";"Anisolabididae";"Euborellia";"Euborellia arcanum";"Wanted";"5";"0";"5";"2c";"0";"Germany"
"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Muscicapa";"Muscicapa sibirica";"Wanted";"12";"0";"12";"0";"0";"Japan; Mongolia; Russia; Unrecoverable"
"Animalia";"Chordata";"Aves";"Procellariiformes";"Procellariidae";"Pterodroma";"Pterodroma deserta/feae/madeira/mollis";"Wanted";"202";"0";"202";"1b";"0";"Argentina; Cabo Verde; New Zealand; Portugal"
"Animalia";"Chordata";"Teleostei";"Cypriniformes";"Cyprinidae";"Phoxinus";"Phoxinus septimaniae";"Wanted";"48";"0";"48";"2b";"0";"France; Switzerland"
"Animalia";"Chordata";"Mammalia";"Rodentia";"Castoridae";"Castor";"Castor canadensis";"Wanted";"13";"0";"13";"3c";"0";"Argentina; Canada; Finland; Japan; United State of America"
"Animalia";"Annelida";"Clitellata";"Tubificida";"Naididae";"Amphichaeta";"Amphichaeta leydigii";"Wanted";"1";"0";"1";"1a";"0";"Norway"
"Animalia";"Nematoda";"Enoplea";"Mermithida";"Mermithidae";"Pheromermis";"Pheromermis villosa";"Wanted";"0";"0";"0";"3c";"0";""
"Animalia";"Echinodermata";"Holothuroidea";"Dendrochirotida";"Cucumariidae";"Ocnus";"Ocnus planci";"Unwanted";"0";"0";"0";"1b";"6";""
"Animalia";"Echinodermata";"Holothuroidea";"Dendrochirotida";"Cucumariidae";"Pawsonia";"Pawsonia saxicola";"Wanted";"2";"1";"1";"1b";"0";"Ireland; United Kingdom"
"Animalia";"Cnidaria";"Hexacorallia";"Actiniaria";"Hormathiidae";"Calliactis";"Calliactis palliata";"Unwanted";"15";"4";"11";"1b";"0";"Atlantic Ocean; Israel; Norway; United Kingdom; Unrecoverable; Unspecified country"
"Animalia";"Porifera";"Demospongiae";"Dendroceratida";"Darwinellidae";"Aplysilla";"Aplysilla rubra";"Wanted";"0";"0";"0";"3b";"1";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Taraxacum";"Taraxacum pseudoproximum";"Wanted";"0";"0";"0";"0";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Pulicaria";"Pulicaria arabica";"Wanted";"0";"0";"0";"3a";"0";""
"Plantae";"Tracheophyta";"Magnoliopsida";"Fabales";"Fabaceae";"Vicia";"Vicia melanops";"Wanted";"2";"0";"2";"0";"0";"Finland"
"Plantae";"Tracheophyta";"Liliopsida";"Poales";"Cyperaceae";"Carex";"Carex testacea";"Wanted";"1";"0";"1";"3a";"0";"New Zealand"
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Teratomyces";"Teratomyces philonthi";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia littoralis";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia argutoris";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia murmanica";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia hyalopoda";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia fasciculata";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia flagellata";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia stilicicola";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia thaxteri";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia filifera";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia benjaminii";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia giardi";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia expectata";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia pseudomasci";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia slackensis";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia cristata";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia coneglanensis";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia acupalpi";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia barbara";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia lichtensteini";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia ophoni";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Laboulbenia";"Laboulbenia metableti";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Monoicomyces";"Monoicomyces californicus";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Monoicomyces";"Monoicomyces nigrescens";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Monoicomyces";"Monoicomyces homalotae";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Chitonomyces";"Chitonomyces hydropori";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Chitonomyces";"Chitonomyces paradoxus";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Chitonomyces";"Chitonomyces bidessarius";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Chitonomyces";"Chitonomyces melanurus";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Rhachomyces";"Rhachomyces canariensis";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Rhachomyces";"Rhachomyces lavagnei";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Chaetarthriomyces";"Chaetarthriomyces crassiappendicatus";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Hesperomyces";"Hesperomyces coccinelloides";"Wanted";"2";"0";"2";"1a";"0";"Spain"
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Hesperomyces";"Hesperomyces harmoniae";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Hesperomyces";"Hesperomyces halyziae";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Stigmatomyces";"Stigmatomyces hydrelliae";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Stigmatomyces";"Stigmatomyces geomyzae";"Priority";"0";"0";"0";"1a";"0";""
"Fungi";"Ascomycota";"Laboulbeniomycetes";"Laboulbeniales";"Laboulbeniaceae";"Stigmatomyces";"Stigmatomyces ptilomyiae";"Priority";"0";"0";"0";"1a";"0";""
